"pcode","regno","regdate"
"58598","0807","19/10/2007 12:00:00 AM"
"58598","1104","2/12/2004 12:00:00 AM"
"58630","0504","3/06/2004 12:00:00 AM"
"58630","0705","10/11/2005 12:00:00 AM"
"58673","0404","9/07/2004 12:00:00 AM"
"58673","100925","17/09/2015 12:00:00 AM"
"58773","0504","4/06/2004 12:00:00 AM"
"58773","0808","26/09/2008 12:00:00 AM"
"58773","51660","17/02/2011 12:00:00 AM"
"58773","52589","1/04/2011 12:00:00 AM"
"58773","57193","1/08/2012 12:00:00 AM"
"58773","127752","2/12/2020 12:00:00 AM"
"58830","0405","8/06/2005 12:00:00 AM"
"58830","0704","16/12/2004 12:00:00 AM"
"58830","52147","12/05/2011 12:00:00 AM"
"59248","1004","8/11/2004 12:00:00 AM"
"67615","127909","22/12/2020 12:00:00 AM"
"68053","118503","18/06/2019 12:00:00 AM"
"57757","1204","1/02/2005 12:00:00 AM"
"57808","0706","16/08/2006 12:00:00 AM"
"57808","0804","12/10/2004 12:00:00 AM"
"57857","0603","28/07/2003 12:00:00 AM"
"57857","0604","12/11/2004 12:00:00 AM"
"57940","0705","17/11/2005 12:00:00 AM"
"57957","0804","24/01/2005 12:00:00 AM"
"57957","1209","25/01/2010 12:00:00 AM"
"57957","58596","5/02/2013 12:00:00 AM"
"68989","126181","6/11/2020 12:00:00 AM"
"69055","138882","14/03/2023 12:00:00 AM"
"53526","0602","18/06/2002 12:00:00 AM"
"53904","0201","21/02/2001 12:00:00 AM"
"53904","0406","9/05/2006 12:00:00 AM"
"53904","0602","17/07/2002 12:00:00 AM"
"53904","0603","4/07/2003 12:00:00 AM"
"55375","0403","23/04/2003 12:00:00 AM"
"55490","0302","10/04/2002 12:00:00 AM"
"55490","0502","17/06/2002 12:00:00 AM"
"55507","0505","5/09/2005 12:00:00 AM"
"55507","0509","7/09/2009 12:00:00 AM"
"55593","0502","9/05/2002 12:00:00 AM"
"68494","115407","6/06/2018 12:00:00 AM"
"57279","0105","18/03/2005 12:00:00 AM"
"57279","0308","4/04/2008 12:00:00 AM"
"57279","0403","22/04/2003 12:00:00 AM"
"57279","0806","23/10/2006 12:00:00 AM"
"57279","103318","16/11/2015 12:00:00 AM"
"57279","103957","8/12/2015 12:00:00 AM"
"57279","57605","11/09/2012 12:00:00 AM"
"69247","127793","9/12/2020 12:00:00 AM"
"69361","120289","27/08/2019 12:00:00 AM"
"69430","138394","3/04/2023 12:00:00 AM"
"69630","109308","4/04/2017 12:00:00 AM"
"69779","120617","14/06/2019 12:00:00 AM"
"69779","120617","14/06/2019 12:00:00 AM"
"37210","107256","18/04/2017 12:00:00 AM"
"38578","138266","14/04/2023 12:00:00 AM"
"38796","127952","3/12/2020 12:00:00 AM"
"52450","138516","12/04/2023 12:00:00 AM"
"53168","0700","27/07/2000 12:00:00 AM"
"53217","0302","13/03/2002 12:00:00 AM"
"53217","0403","21/05/2003 12:00:00 AM"
"53217","1004","1/12/2004 12:00:00 AM"
"53403","0401","26/04/2001 12:00:00 AM"
"53403","1100","1/11/2000 12:00:00 AM"
"53403","63342","24/10/2014 12:00:00 AM"
"53603","0209","30/04/2009 12:00:00 AM"
"53603","1100","22/11/2000 12:00:00 AM"
"67933","127968","18/12/2020 12:00:00 AM"
"67984","121026","26/07/2019 12:00:00 AM"
"56254","120547","3/09/2019 12:00:00 AM"
"56503","129733","2/02/2021 12:00:00 AM"
"57771","0703","17/07/2003 12:00:00 AM"
"57771","53629","7/07/2011 12:00:00 AM"
"57788","0307","18/06/2007 12:00:00 AM"
"57788","1004","21/10/2004 12:00:00 AM"
"57788","53476","3/06/2011 12:00:00 AM"
"57788","60414","20/12/2013 12:00:00 AM"
"68986","132374v","17/03/2023 12:00:00 AM"
"69871","113552","13/07/2018 12:00:00 AM"
"58109","0304","8/07/2004 12:00:00 AM"
"58458","0310","1/06/2010 12:00:00 AM"
"58458","1104","17/03/2005 12:00:00 AM"
"58524","0104","13/10/2004 12:00:00 AM"
"58524","49588","8/09/2010 12:00:00 AM"
"58541","0205","5/04/2005 12:00:00 AM"
"58558","0205","18/04/2005 12:00:00 AM"
"58558","1006","20/11/2006 12:00:00 AM"
"58558","56475","24/05/2012 12:00:00 AM"
"58590","0405","12/05/2005 12:00:00 AM"
"58590","63132","2/04/2015 12:00:00 AM"
"58624","0404","8/07/2004 12:00:00 AM"
"58724","0604","12/08/2004 12:00:00 AM"
"53867","114005","6/07/2018 12:00:00 AM"
"54837","138002","3/05/2023 12:00:00 AM"
"54903","0903","26/09/2003 12:00:00 AM"
"54903","1001","14/11/2001 12:00:00 AM"
"54937","0310","19/08/2010 12:00:00 AM"
"54937","1101","19/12/2001 12:00:00 AM"
"55003","0104","6/04/2004 12:00:00 AM"
"67612","138437","16/05/2023 12:00:00 AM"
"68139","139849","31/05/2023 12:00:00 AM"
"68248","109810","6/07/2018 12:00:00 AM"
"68580","139802","17/05/2023 12:00:00 AM"
"56875","0614","10/07/2014 6:09:13 PM"
"57018","0303","7/04/2003 12:00:00 AM"
"57018","0904","22/02/2005 12:00:00 AM"
"57018","102954","30/06/2015 12:00:00 AM"
"57018","106485","20/07/2016 12:00:00 AM"
"57018","53199","24/11/2011 12:00:00 AM"
"57018","57138","26/07/2012 12:00:00 AM"
"57184","101554","27/03/2015 12:00:00 AM"
"57184","1103","25/03/2004 12:00:00 AM"
"57184","1205","28/02/2006 12:00:00 AM"
"57811","0903","19/09/2003 12:00:00 AM"
"57820","0406","7/08/2006 12:00:00 AM"
"57820","0607","15/08/2007 12:00:00 AM"
"57820","1003","31/12/2003 12:00:00 AM"
"57820","105251","10/02/2016 12:00:00 AM"
"57843","0608","28/07/2008 12:00:00 AM"
"57843","1103","8/01/2004 12:00:00 AM"
"57854","0306","23/03/2007 12:00:00 AM"
"57854","0704","13/07/2005 12:00:00 AM"
"57920","0305","4/04/2005 12:00:00 AM"
"57920","106710","24/08/2016 12:00:00 AM"
"57920","50281","9/09/2010 12:00:00 AM"
"57920","119799","9/07/2019 12:00:00 AM"
"69018","115551","23/04/2018 12:00:00 AM"
"53097","0600","21/07/2000 12:00:00 AM"
"53097","0800","16/08/2000 12:00:00 AM"
"53131","0700","31/07/2000 12:00:00 AM"
"53131","1201","4/01/2002 12:00:00 AM"
"53274","0206","6/03/2006 12:00:00 AM"
"53274","1001","7/11/2001 12:00:00 AM"
"53274","101248","27/04/2015 12:00:00 AM"
"53274","1100","16/11/2000 12:00:00 AM"
"53274","1200","5/12/2000 12:00:00 AM"
"53274","115959","21/05/2018 12:00:00 AM"
"53297","0901","15/10/2001 12:00:00 AM"
"53297","1000","30/10/2000 12:00:00 AM"
"53306","115091","21/06/2018 12:00:00 AM"
"53572","128687","6/01/2021 12:00:00 AM"
"54617","127842","14/12/2020 12:00:00 AM"
"67887","121005","26/07/2019 12:00:00 AM"
"67987","105961","22/03/2017 12:00:00 AM"
"68525","115037","26/04/2018 12:00:00 AM"
"56666","0103","4/02/2003 12:00:00 AM"
"56798","0303","28/03/2003 12:00:00 AM"
"56798","0907","18/10/2007 12:00:00 AM"
"56798","106771","22/06/2016 12:00:00 AM"
"56798","59864","18/11/2013 12:00:00 AM"
"56998","0303","24/03/2003 12:00:00 AM"
"56998","0706","18/10/2006 12:00:00 AM"
"56998","1204","6/05/2005 12:00:00 AM"
"57734","0703","1/08/2003 12:00:00 AM"
"57834","0807","6/08/2007 12:00:00 AM"
"57834","1006","19/10/2006 12:00:00 AM"
"68923","138421","24/04/2023 12:00:00 AM"
"40522","127848","10/12/2020 12:00:00 AM"
"40745","128453","4/12/2020 12:00:00 AM"
"40745","129141","24/12/2020 12:00:00 AM"
"58461","0304","6/02/2004 12:00:00 AM"
"58461","0406","10/05/2006 12:00:00 AM"
"58461","1007","7/02/2008 12:00:00 AM"
"58461","60301","31/10/2013 12:00:00 AM"
"58661","0208","10/07/2008 12:00:00 AM"
"58661","0309","14/09/2009 12:00:00 AM"
"58661","0606","9/01/2008 12:00:00 AM"
"58661","119901","13/06/2019 12:00:00 AM"
"58965","1004","29/10/2004 12:00:00 AM"
"58965","56990","24/07/2012 12:00:00 AM"
"59165","0305","4/07/2005 12:00:00 AM"
"59331","1108","1/05/2009 12:00:00 AM"
"59340","0207","26/03/2007 12:00:00 AM"
"59340","0606","9/06/2006 12:00:00 AM"
"70326","110137","1/05/2017 12:00:00 AM"
"65863","127939","21/12/2020 12:00:00 AM"
"82840","138917","10/05/2023 12:00:00 AM"
"60347","109281","15/03/2017 12:00:00 AM"
"60347","115070","19/03/2018 12:00:00 AM"
"59557","119268","6/06/2019 12:00:00 AM"
"59557","128736","16/02/2021 12:00:00 AM"
"69942","62105","6/06/2014 12:00:00 AM"
"69985","62238","25/06/2014 12:00:00 AM"
"70017","62311","25/08/2014 12:00:00 AM"
"70085","62468","26/11/2014 12:00:00 AM"
"70246","62812","8/12/2014 12:00:00 AM"
"70303","62959","9/02/2015 12:00:00 AM"
"70346","63237","10/07/2015 12:00:00 AM"
"70360","63274","18/11/2014 12:00:00 AM"
"70403","63383","27/03/2015 12:00:00 AM"
"70446","63470","30/03/2015 12:00:00 AM"
"80038","100104","18/03/2016 12:00:00 AM"
"80170","100343","7/01/2015 12:00:00 AM"
"80356","100676","4/02/2015 12:00:00 AM"
"80499","100969","12/06/2015 12:00:00 AM"
"80513","101016","6/03/2015 12:00:00 AM"
"80817","101716","6/07/2015 12:00:00 AM"
"81192","102525","15/08/2016 12:00:00 AM"
"81192","116251","1/08/2018 12:00:00 AM"
"81206","102549","24/05/2016 12:00:00 AM"
"81206","140075","6/06/2023 12:00:00 AM"
"35825","114619","27/07/2018 12:00:00 AM"
"69524","61018","4/12/2013 12:00:00 AM"
"69524","106156","13/02/2017 12:00:00 AM"
"69553","61117","2/12/2013 12:00:00 AM"
"69567","61140","2/12/2014 12:00:00 AM"
"69610","61225","21/11/2013 12:00:00 AM"
"69610","62967","19/12/2014 12:00:00 AM"
"69742","61541","15/10/2014 12:00:00 AM"
"69753","106321","14/09/2016 12:00:00 AM"
"69753","107330","29/07/2016 12:00:00 AM"
"69753","61668","20/02/2014 12:00:00 AM"
"69828","61852","22/07/2014 12:00:00 AM"
"69842","61866","20/05/2014 12:00:00 AM"
"69885","61957","29/04/2014 12:00:00 AM"
"47057","120978","25/09/2019 12:00:00 AM"
"59818","114782","24/04/2018 12:00:00 AM"
"60493","139748","9/05/2023 12:00:00 AM"
"61086","120129","7/08/2019 12:00:00 AM"
"81524","103285","19/11/2015 12:00:00 AM"
"81724","103887","18/02/2016 12:00:00 AM"
"81767","104019","16/12/2016 12:00:00 AM"
"81953","104481","23/12/2016 12:00:00 AM"
"64592","139281","18/04/2023 12:00:00 AM"
"64758","128184","8/01/2021 12:00:00 AM"
"83020","127103","17/11/2020 12:00:00 AM"
"40090","109808","5/04/2017 12:00:00 AM"
"40728","134344","3/04/2023 12:00:00 AM"
"58023","0404","3/05/2004 12:00:00 AM"
"58023","55097","28/03/2012 12:00:00 AM"
"58023","57044","25/09/2012 12:00:00 AM"
"58057","0205","4/04/2005 12:00:00 AM"
"58057","105979","26/07/2016 12:00:00 AM"
"58072","0208","13/03/2008 12:00:00 AM"
"58072","0305","16/05/2005 12:00:00 AM"
"58072","0803","8/08/2003 12:00:00 AM"
"58072","0904","21/10/2004 12:00:00 AM"
"58072","1109","22/03/2010 12:00:00 AM"
"58072","1206","13/12/2006 12:00:00 AM"
"58627","0404","24/05/2004 12:00:00 AM"
"58627","59237","9/07/2013 12:00:00 AM"
"58710","0504","15/09/2004 12:00:00 AM"
"58710","1205","20/06/2006 12:00:00 AM"
"58727","0708","11/09/2008 12:00:00 AM"
"58727","0904","20/10/2004 12:00:00 AM"
"58893","0604","1/11/2004 12:00:00 AM"
"58893","1009","11/03/2010 12:00:00 AM"
"58910","0207","27/04/2007 12:00:00 AM"
"58910","0309","27/05/2009 12:00:00 AM"
"58910","1105","15/11/2005 12:00:00 AM"
"58910","49354","20/09/2011 12:00:00 AM"
"58910","53156","11/07/2011 12:00:00 AM"
"58910","58910","21/05/2008 12:00:00 AM"
"58959","0210","18/03/2010 12:00:00 AM"
"58959","0805","17/10/2005 12:00:00 AM"
"59008","0704","13/10/2004 12:00:00 AM"
"59042","0809","28/09/2009 12:00:00 AM"
"59042","0904","1/04/2005 12:00:00 AM"
"59042","1209","20/01/2010 12:00:00 AM"
"59059","0805","10/10/2005 12:00:00 AM"
"59225","1004","11/01/2005 12:00:00 AM"
"59225","121286","7/08/2019 12:00:00 AM"
"59225","127956","5/01/2021 12:00:00 AM"
"80436","108391","17/03/2017 12:00:00 AM"
"80851","116740","17/07/2018 12:00:00 AM"
"81255","108790","25/01/2017 12:00:00 AM"
"46791","139823","30/05/2023 12:00:00 AM"
"59878","1005","13/12/2005 12:00:00 AM"
"59878","1209","7/01/2010 12:00:00 AM"
"59878","60018","12/08/2013 12:00:00 AM"
"59878","107916","6/02/2017 12:00:00 AM"
"60044","0106","24/04/2006 12:00:00 AM"
"60044","0209","24/03/2009 12:00:00 AM"
"60044","0310","6/04/2010 12:00:00 AM"
"60044","0709","8/12/2009 12:00:00 AM"
"60044","1006","17/10/2007 12:00:00 AM"
"60044","106759","16/06/2016 12:00:00 AM"
"81704","128260","20/12/2020 12:00:00 AM"
"69931","128108","24/12/2020 12:00:00 AM"
"70117","121162","16/09/2019 12:00:00 AM"
"70117","123731","14/12/2020 12:00:00 AM"
"70317","128612","20/11/2020 12:00:00 AM"
"70317","128868","12/02/2021 12:00:00 AM"
"70317","128867","12/02/2021 12:00:00 AM"
"80828","112048","23/04/2018 12:00:00 AM"
"35822","114607","27/07/2018 12:00:00 AM"
"56795","120400","6/09/2019 12:00:00 AM"
"57831","1003","8/10/2003 12:00:00 AM"
"57900","0106","24/02/2006 12:00:00 AM"
"57914","0603","4/07/2003 12:00:00 AM"
"68746","114982","21/05/2018 12:00:00 AM"
"68995","128285","15/01/2021 12:00:00 AM"
"69164","127803","15/12/2020 12:00:00 AM"
"59703","0206","9/02/2006 12:00:00 AM"
"59703","55894","3/07/2014 12:00:00 AM"
"59735","62336","9/04/2014 12:00:00 AM"
"59735","63339","31/10/2014 12:00:00 AM"
"61358","116403","18/06/2018 12:00:00 AM"
"61358","135222","24/03/2023 12:00:00 AM"
"81796","108651","13/04/2017 12:00:00 AM"
"59291","114620","27/07/2018 12:00:00 AM"
"59391","0108","18/02/2008 12:00:00 AM"
"59480","0405","12/07/2005 12:00:00 AM"
"59480","0709","7/10/2009 12:00:00 AM"
"59480","0905","12/12/2005 12:00:00 AM"
"59566","139551","18/05/2023 12:00:00 AM"
"47323","107771","13/04/2017 12:00:00 AM"
"59666","102990","2/07/2015 12:00:00 AM"
"59998","RV0518N","24/05/2018 12:00:00 AM"
"60027","121695","6/09/2019 12:00:00 AM"
"60141","127180","11/11/2020 12:00:00 AM"
"81315","115536","31/05/2018 12:00:00 AM"
"82162","RV0518K","24/05/2018 12:00:00 AM"
"82251","109942","27/04/2017 12:00:00 AM"
"82451","127841","16/12/2020 12:00:00 AM"
"36102","113680","14/05/2018 12:00:00 AM"
"56165","0610","17/08/2010 12:00:00 AM"
"56165","1006","14/12/2006 12:00:00 AM"
"56165","1203","9/12/2003 12:00:00 AM"
"56397","0303","11/04/2003 12:00:00 AM"
"56583","1002","6/11/2002 12:00:00 AM"
"56672","0503","2/07/2003 12:00:00 AM"
"56683","0303","7/03/2003 12:00:00 AM"
"56683","0403","2/05/2003 12:00:00 AM"
"56683","0504","2/03/2005 12:00:00 AM"
"56801","0205","24/05/2005 12:00:00 AM"
"56801","0404","6/07/2004 12:00:00 AM"
"56801","51323","5/08/2011 12:00:00 AM"
"56801","56696","8/11/2012 12:00:00 AM"
"57101","0803","18/08/2003 12:00:00 AM"
"57751","0409","25/05/2009 12:00:00 AM"
"57751","0703","25/07/2003 12:00:00 AM"
"57751","0707","29/08/2007 12:00:00 AM"
"57894","0705","15/05/2006 12:00:00 AM"
"65153","128258","20/12/2020 12:00:00 AM"
"58066","0404","2/11/2004 12:00:00 AM"
"58083","1103","27/04/2004 12:00:00 AM"
"58733","0204","19/04/2006 12:00:00 AM"
"58816","0207","5/09/2007 12:00:00 AM"
"58816","0505","21/06/2005 12:00:00 AM"
"58816","0904","26/11/2004 12:00:00 AM"
"58816","1105","14/02/2006 12:00:00 AM"
"58816","1208","24/02/2009 12:00:00 AM"
"58816","60066","12/08/2013 12:00:00 AM"
"58816","139804","16/05/2023 12:00:00 AM"
"58819","0706","18/09/2006 12:00:00 AM"
"58819","1009","6/01/2010 12:00:00 AM"
"58819","1107","26/02/2008 12:00:00 AM"
"58819","1204","18/04/2005 12:00:00 AM"
"58833","0704","21/07/2004 12:00:00 AM"
"58833","54698","19/01/2012 12:00:00 AM"
"59002","127320","19/11/2020 12:00:00 AM"
"59019","120441","30/07/2019 12:00:00 AM"
"70048","115563","23/04/2018 12:00:00 AM"
"70048","120148","27/07/2019 12:00:00 AM"
"70065","117307","11/07/2019 12:00:00 AM"
"70065","128525","27/01/2021 12:00:00 AM"
"80193","108489","21/03/2017 12:00:00 AM"
"48056","115195","25/06/2018 12:00:00 AM"
"60138","115469","24/05/2018 12:00:00 AM"
"60138","127664","2/12/2020 12:00:00 AM"
"60791","138457","24/04/2023 12:00:00 AM"
"61106","RV0518E","24/05/2018 12:00:00 AM"
"61392","106764","24/06/2016 12:00:00 AM"
"64870","120273","12/07/2019 12:00:00 AM"
"83911","139404","28/04/2023 12:00:00 AM"
"58756","0404","2/11/2004 12:00:00 AM"
"58756","128272","15/01/2021 12:00:00 AM"
"58813","1104","1/12/2004 12:00:00 AM"
"58856","0604","31/08/2004 12:00:00 AM"
"58890","0506","26/05/2006 12:00:00 AM"
"58890","1204","2/12/2004 12:00:00 AM"
"58922","0105","11/02/2005 12:00:00 AM"
"58922","0708","22/08/2008 12:00:00 AM"
"58922","1004","19/11/2004 12:00:00 AM"
"58922","51352","30/05/2011 12:00:00 AM"
"58945","0307","19/06/2007 12:00:00 AM"
"58945","0605","19/08/2005 12:00:00 AM"
"58945","0908","24/11/2008 12:00:00 AM"
"59056","0205","7/04/2005 12:00:00 AM"
"59079","0804","15/11/2004 12:00:00 AM"
"59517","0605","4/07/2005 12:00:00 AM"
"59549","1205","10/02/2006 12:00:00 AM"
"59583","0308","9/09/2008 12:00:00 AM"
"59583","0405","24/05/2005 12:00:00 AM"
"59583","1205","1/03/2006 12:00:00 AM"
"80012","118902","26/09/2019 12:00:00 AM"
"80439","108395","17/03/2017 12:00:00 AM"
"48119","116495","27/06/2018 12:00:00 AM"
"59815","127652","30/11/2020 12:00:00 AM"
"59858","127852","10/12/2020 12:00:00 AM"
"60190","0206","23/03/2006 12:00:00 AM"
"60190","0208","31/07/2008 12:00:00 AM"
"60190","56440","20/07/2012 12:00:00 AM"
"60190","58201","18/04/2013 12:00:00 AM"
"60419","1106","12/03/2007 12:00:00 AM"
"60419","107734","14/02/2017 12:00:00 AM"
"60762","115034","13/06/2018 12:00:00 AM"
"70329","137064v","16/03/2023 12:00:00 AM"
"52922","127720","8/12/2020 12:00:00 AM"
"52922","129731","16/02/2021 12:00:00 AM"
"53054","128841","25/11/2020 12:00:00 AM"
"53549","0206","18/10/2006 12:00:00 AM"
"53549","0302","9/04/2002 12:00:00 AM"
"53549","0605","16/12/2005 12:00:00 AM"
"53615","0101","29/01/2001 12:00:00 AM"
"53615","0907","17/04/2008 12:00:00 AM"
"53615","1200","22/12/2000 12:00:00 AM"
"53658","0306","19/04/2006 12:00:00 AM"
"53658","0901","4/10/2001 12:00:00 AM"
"53658","1004","8/03/2005 12:00:00 AM"
"53658","1007","16/11/2007 12:00:00 AM"
"53658","1209","16/02/2010 12:00:00 AM"
"53781","0101","5/02/2001 12:00:00 AM"
"53781","0304","10/09/2004 12:00:00 AM"
"53792","0201","7/02/2001 12:00:00 AM"
"53792","0304","2/03/2005 12:00:00 AM"
"53792","1106","25/01/2007 12:00:00 AM"
"65322","109103","7/02/2017 12:00:00 AM"
"65926","128748","27/11/2020 12:00:00 AM"
"59706","0708","30/07/2008 12:00:00 AM"
"60101","138902","14/03/2023 12:00:00 AM"
"60101","140192","9/06/2023 12:00:00 AM"
"61269","125843","18/01/2021 12:00:00 AM"
"81432","126362","1/02/2021 12:00:00 AM"
"82368","128464","22/01/2021 12:00:00 AM"
"31786","122006","14/10/2019 12:00:00 AM"
"51170","120552","5/09/2019 12:00:00 AM"
"66882","108631","27/06/2018 12:00:00 AM"
"67031","108752","25/01/2017 12:00:00 AM"
"67214","138399","20/04/2023 12:00:00 AM"
"86008","114361","5/07/2019 10:30:05 AM"
"86926","117071","19/07/2019 10:36:33 AM"
"87875","119645","7/06/2019 8:50:10 AM"
"87972","119928","26/06/2019 9:40:03 AM"
"87972","127844","17/12/2020 12:00:00 AM"
"87233","117805","19/07/2019 3:40:02 PM"
"87998","120006","30/09/2019 9:30:32 AM"
"87696","118998","8/10/2019 3:25:38 PM"
"89815","128640","8/02/2021 12:00:00 AM"
"82128","105060","2/06/2016 12:00:00 AM"
"82285","105364","18/04/2016 12:00:00 AM"
"50758","0102","6/02/2002 12:00:00 AM"
"50758","0400","28/04/2000 12:00:00 AM"
"51119","0100","27/01/2000 12:00:00 AM"
"51119","0898","11/08/1998 12:00:00 AM"
"51308","0607","2/08/2007 12:00:00 AM"
"51308","0901","11/10/2001 12:00:00 AM"
"51308","0907","13/11/2007 12:00:00 AM"
"51308","0998","30/09/1998 12:00:00 AM"
"51308","1299","14/12/1999 12:00:00 AM"
"51508","0300","21/03/2000 12:00:00 AM"
"51508","0500","28/06/2000 12:00:00 AM"
"51508","0704","19/04/2005 12:00:00 AM"
"51508","1005","4/05/2006 12:00:00 AM"
"51537","1201","28/12/2001 12:00:00 AM"
"51551","0600","10/07/2000 12:00:00 AM"
"51637","0399","30/03/1999 12:00:00 AM"
"51637","0499","14/04/1999 12:00:00 AM"
"51637","1205","24/01/2006 12:00:00 AM"
"51637","56736","17/07/2013 12:00:00 AM"
"52012","0502","8/05/2002 12:00:00 AM"
"52012","0699","8/07/1999 12:00:00 AM"
"52012","107590","26/10/2016 12:00:00 AM"
"52012","52953","11/04/2011 12:00:00 AM"
"66977","128627","8/02/2021 12:00:00 AM"
"67134","115958","21/05/2018 12:00:00 AM"
"67163","120285","27/08/2019 12:00:00 AM"
"64369","110768","19/07/2018 12:00:00 AM"
"64455","138580","10/05/2023 12:00:00 AM"
"83498","108488","7/03/2017 11:33:29 AM"
"82560","106067","9/03/2017 12:00:00 AM"
"83402","108186","3/03/2017 3:21:13 PM"
"83456","108307","20/03/2017 11:07:43 AM"
"83338","108080","20/04/2017 11:10:31 AM"
"82644","106341","26/04/2017 12:12:38 PM"
"86237","115090","5/06/2018 10:53:31 AM"
"86237","138103","17/03/2023 12:00:00 AM"
"86118","114720","15/06/2018 8:50:38 AM"
"86118","121969","9/10/2019 12:00:00 AM"
"84133","109760","5/07/2018 11:38:03 AM"
"86317","115415","11/07/2018 8:34:16 AM"
"85547","113597","17/07/2018 12:00:00 AM"
"85547","128162","3/12/2020 12:00:00 AM"
"85547","128611","20/12/2020 12:00:00 AM"
"86547","116021","18/07/2018 4:39:41 PM"
"86438","115767","24/07/2018 9:11:27 AM"
"82835","128812","17/02/2021 12:00:00 AM"
"66069","128415","21/01/2021 12:00:00 AM"
"66373","107347","22/02/2017 12:00:00 AM"
"66473","115545","28/06/2018 12:00:00 AM"
"66573","116472","9/08/2018 12:00:00 AM"
"67206","108822","31/01/2017 12:00:00 AM"
"63147","113631","11/05/2018 12:00:00 AM"
"82167","105123","10/03/2017 2:05:01 PM"
"82169","105125","10/03/2017 12:00:00 AM"
"81946","104467","22/03/2017 1:49:49 PM"
"82661","106385","20/04/2017 10:49:42 AM"
"82661","136497","8/05/2023 12:00:00 AM"
"83885","109184","5/05/2017 2:40:09 PM"
"86507","115919","25/05/2018 11:41:53 AM"
"86507","127170","17/11/2020 12:00:00 AM"
"86568","116065","10/07/2018 4:03:02 PM"
"86542","115999","11/07/2018 9:12:03 AM"
"50363","110244","4/04/2017 12:00:00 AM"
"66925","127966","18/12/2020 12:00:00 AM"
"86531","115980","26/06/2019 2:18:14 PM"
"87354","118176","27/06/2019 1:03:50 PM"
"88602","128443","22/01/2021 12:00:00 AM"
"63582","138260","22/03/2023 12:00:00 AM"
"64449","139140","31/03/2023 12:00:00 AM"
"83353","108112","24/02/2017 12:00:00 AM"
"82449","105780","20/03/2017 5:03:01 PM"
"69776","120874","16/07/2019 12:00:00 AM"
"66032","113886","24/08/2018 12:00:00 AM"
"66725","106269","28/02/2017 12:00:00 AM"
"62981","115946","6/07/2018 12:00:00 AM"
"63642","107958","21/03/2017 12:00:00 AM"
"63885","119902","13/06/2019 12:00:00 AM"
"63928","120327","17/09/2019 12:00:00 AM"
